"Si","Class"
-0.360549865039055,"1"
-0.36020436000571,"1"
-0.359997056985704,"1"
-0.359858854972366,"1"
-0.359858854972366,"1"
-0.359513349939022,"1"
-0.359513349939022,"1"
-0.359513349939022,"1"
-0.359513349939022,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.359167844905678,"1"
-0.358822339872334,"1"
-0.358822339872334,"1"
-0.358822339872334,"1"
-0.358718688362331,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.35847683483899,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.358131329805645,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357785824772301,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357440319738957,"1"
-0.357094814705613,"1"
-0.357094814705613,"1"
-0.356749309672269,"1"
-0.356749309672269,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.356403804638925,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.35605829960558,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355712794572236,"1"
-0.355367289538892,"1"
-0.355367289538892,"1"
-0.355367289538892,"1"
-0.355367289538892,"1"
-0.355367289538892,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.355021784505548,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.354676279472204,"1"
-0.35433077443886,"1"
-0.35433077443886,"1"
-0.35433077443886,"1"
-0.353985269405516,"1"
-0.353985269405516,"1"
-0.353985269405516,"1"
-0.353985269405516,"1"
-0.353985269405516,"1"
-0.353639764372171,"1"
-0.353639764372171,"1"
-0.353639764372171,"1"
-0.353639764372171,"1"
-0.353639764372171,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.353294259338827,"1"
-0.352948754305483,"1"
-0.352948754305483,"1"
-0.352948754305483,"1"
-0.352603249272139,"1"
-0.352603249272139,"1"
-0.352603249272139,"1"
-0.352603249272139,"1"
-0.352603249272139,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.352257744238795,"1"
-0.351912239205451,"1"
-0.351912239205451,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351566734172106,"1"
-0.351255779642097,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.351221229138762,"1"
-0.350875724105418,"1"
-0.350875724105418,"1"
-0.350875724105418,"1"
-0.350530219072074,"1"
-0.350530219072074,"1"
-0.350530219072074,"1"
-0.350530219072074,"1"
-0.350530219072074,"1"
-0.35018471403873,"1"
-0.35018471403873,"1"
-0.35018471403873,"1"
-0.35018471403873,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.349839209005386,"1"
-0.34956280497871,"1"
-0.349493703972041,"1"
-0.349493703972041,"1"
-0.349493703972041,"1"
-0.348871794912022,"1"
-0.348871794912022,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348802693905353,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348457188872009,"1"
-0.348215335348668,"1"
-0.348111683838665,"1"
-0.348111683838665,"1"
-0.348111683838665,"1"
-0.348111683838665,"1"
-0.348111683838665,"1"
-0.348111683838665,"1"
-0.347869830315324,"1"
-0.347766178805321,"1"
-0.347766178805321,"1"
-0.347420673771976,"1"
-0.347420673771976,"1"
-0.34721337075197,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.347075168738632,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346729663705288,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.346384158671944,"1"
-0.3460386536386,"1"
-0.3460386536386,"1"
-0.3460386536386,"1"
-0.345865901121928,"1"
-0.345693148605256,"1"
-0.345693148605256,"1"
-0.345693148605256,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345347643571912,"1"
-0.345002138538567,"1"
-0.345002138538567,"1"
-0.345002138538567,"1"
-0.345002138538567,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344656633505223,"1"
-0.344311128471879,"1"
-0.344311128471879,"1"
-0.344311128471879,"1"
-0.344311128471879,"1"
-0.343965623438535,"1"
-0.343965623438535,"1"
-0.343965623438535,"1"
-0.343620118405191,"1"
-0.343620118405191,"1"
-0.343620118405191,"1"
-0.343620118405191,"1"
-0.343274613371847,"1"
-0.343274613371847,"1"
-0.342929108338502,"1"
-0.342929108338502,"1"
-0.342929108338502,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342583603305158,"1"
-0.342479951795155,"1"
-0.342479951795155,"1"
-0.342238098271814,"1"
-0.34189259323847,"1"
-0.34189259323847,"1"
-0.34189259323847,"1"
-0.34189259323847,"1"
-0.34189259323847,"1"
-0.34189259323847,"1"
-0.341547088205126,"1"
-0.341547088205126,"1"
-0.341547088205126,"1"
-0.341547088205126,"1"
-0.341201583171782,"1"
-0.341201583171782,"1"
-0.341201583171782,"1"
-0.341201583171782,"1"
-0.341201583171782,"1"
-0.341201583171782,"1"
-0.340856078138437,"1"
-0.340856078138437,"1"
-0.340856078138437,"1"
-0.340856078138437,"1"
-0.340856078138437,"1"
-0.340510573105093,"1"
-0.340510573105093,"1"
-0.340510573105093,"1"
-0.340510573105093,"1"
-0.340165068071749,"1"
-0.340165068071749,"1"
-0.340165068071749,"1"
-0.340165068071749,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339819563038405,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339474058005061,"1"
-0.339128552971717,"1"
-0.339128552971717,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338783047938372,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338437542905028,"1"
-0.338092037871684,"1"
-0.338092037871684,"1"
-0.338092037871684,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.33774653283834,"1"
-0.337401027804996,"1"
-0.337401027804996,"1"
-0.337401027804996,"1"
-0.337055522771652,"1"
-0.337055522771652,"1"
-0.337055522771652,"1"
-0.336710017738307,"1"
-0.336710017738307,"1"
-0.336399063208298,"1"
-0.336399063208298,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336364512704963,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.336019007671619,"1"
-0.335673502638275,"1"
-0.335673502638275,"1"
-0.335673502638275,"1"
-0.335673502638275,"1"
-0.335673502638275,"1"
-0.335673502638275,"1"
-0.335327997604931,"1"
-0.335327997604931,"1"
-0.335327997604931,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334982492571587,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334636987538243,"1"
-0.334291482504898,"1"
-0.334291482504898,"1"
-0.334291482504898,"1"
-0.334291482504898,"1"
-0.334291482504898,"1"
-0.334049628981557,"1"
-0.333945977471554,"1"
-0.333945977471554,"1"
-0.333945977471554,"1"
-0.333945977471554,"1"
-0.33360047243821,"1"
-0.33360047243821,"1"
-0.33360047243821,"1"
-0.33360047243821,"1"
-0.333254967404866,"1"
-0.333254967404866,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332909462371522,"1"
-0.332563957338178,"1"
-0.332563957338178,"1"
-0.332563957338178,"1"
-0.332563957338178,"1"
-0.332563957338178,"1"
-0.332563957338178,"1"
-0.332218452304833,"1"
-0.331872947271489,"1"
-0.331872947271489,"1"
-0.331872947271489,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331527442238145,"1"
-0.331181937204801,"1"
-0.331181937204801,"1"
-0.331181937204801,"1"
-0.331009184688129,"1"
-0.331009184688129,"1"
-0.331009184688129,"1"
-0.331009184688129,"1"
-0.330836432171457,"1"
-0.330836432171457,"1"
-0.330490927138113,"1"
-0.330490927138113,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.330145422104768,"1"
-0.329799917071424,"1"
-0.329799917071424,"1"
-0.329799917071424,"1"
-0.329799917071424,"1"
-0.329799917071424,"1"
-0.329799917071424,"1"
-0.32945441203808,"1"
-0.32945441203808,"1"
-0.32945441203808,"1"
-0.32945441203808,"1"
-0.32945441203808,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.329108907004736,"1"
-0.328763401971392,"1"
-0.328763401971392,"1"
-0.328763401971392,"1"
-0.328763401971392,"1"
-0.328763401971392,"1"
-0.328072391904703,"1"
-0.328072391904703,"1"
-0.328072391904703,"1"
-0.328072391904703,"1"
-0.328072391904703,"1"
-0.328072391904703,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327726886871359,"1"
-0.327381381838015,"1"
-0.327381381838015,"1"
-0.327381381838015,"1"
-0.327381381838015,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.327035876804671,"1"
-0.326897674791333,"1"
-0.32679402328133,"1"
-0.326690371771327,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.326344866737983,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325999361704639,"1"
-0.325653856671294,"1"
-0.325653856671294,"1"
-0.325653856671294,"1"
-0.325653856671294,"1"
-0.32530835163795,"1"
-0.324962846604606,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324617341571262,"1"
-0.324271836537918,"1"
-0.324271836537918,"1"
-0.324271836537918,"1"
-0.324271836537918,"1"
-0.324271836537918,"1"
-0.324271836537918,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323926331504574,"1"
-0.323615376974564,"1"
-0.323615376974564,"1"
-0.323615376974564,"1"
-0.323615376974564,"1"
-0.323580826471229,"1"
-0.323580826471229,"1"
-0.323580826471229,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322889816404541,"1"
-0.322544311371197,"1"
-0.322544311371197,"1"
-0.322544311371197,"1"
-0.322544311371197,"1"
-0.322544311371197,"1"
-0.322544311371197,"1"
-0.322198806337853,"1"
-0.322198806337853,"1"
-0.321853301304509,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.32116229123782,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320816786204476,"1"
-0.320471281171132,"1"
-0.320471281171132,"1"
-0.320471281171132,"1"
-0.320471281171132,"1"
-0.320471281171132,"1"
-0.320125776137788,"1"
-0.320125776137788,"1"
-0.319780271104444,"1"
-0.319780271104444,"1"
-0.319780271104444,"1"
-0.319780271104444,"1"
-0.319780271104444,"1"
-0.319434766071099,"1"
-0.319434766071099,"1"
-0.319434766071099,"1"
-0.319089261037755,"1"
-0.319089261037755,"1"
-0.318743756004411,"1"
-0.318743756004411,"1"
-0.318398250971067,"1"
-0.318398250971067,"1"
-0.318398250971067,"1"
-0.318398250971067,"1"
-0.318398250971067,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317707240904379,"1"
-0.317534488387707,"1"
-0.317534488387707,"1"
-0.317534488387707,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.317361735871035,"1"
-0.31701623083769,"1"
-0.31701623083769,"1"
-0.31701623083769,"1"
-0.31701623083769,"1"
-0.316670725804346,"1"
-0.316670725804346,"1"
-0.316532523791009,"1"
-0.316325220771002,"1"
-0.316325220771002,"1"
-0.315979715737658,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.315634210704314,"1"
-0.31528870567097,"1"
-0.31528870567097,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314943200637625,"1"
-0.314597695604281,"1"
-0.314597695604281,"1"
-0.314597695604281,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.314252190570937,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313906685537593,"1"
-0.313561180504249,"1"
-0.313561180504249,"1"
-0.313215675470905,"1"
-0.313215675470905,"1"
-0.31287017043756,"1"
-0.31287017043756,"1"
-0.312697417920888,"1"
-0.312524665404216,"1"
-0.312524665404216,"1"
-0.312524665404216,"1"
-0.312524665404216,"1"
-0.312179160370872,"1"
-0.312179160370872,"1"
-0.312179160370872,"1"
-0.312179160370872,"1"
-0.312179160370872,"1"
-0.312179160370872,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311833655337528,"1"
-0.311488150304184,"1"
-0.311488150304184,"1"
-0.311488150304184,"1"
-0.311488150304184,"1"
-0.31114264527084,"1"
-0.31114264527084,"1"
-0.31114264527084,"1"
-0.31114264527084,"1"
-0.31114264527084,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310797140237495,"1"
-0.310451635204151,"1"
-0.310451635204151,"1"
-0.310451635204151,"1"
-0.310451635204151,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310106130170807,"1"
-0.310071579667473,"1"
-0.309760625137463,"1"
-0.309760625137463,"1"
-0.309760625137463,"1"
-0.309760625137463,"1"
-0.309415120104119,"1"
-0.309104165574109,"1"
-0.309104165574109,"1"
-0.309104165574109,"1"
-0.309104165574109,"1"
-0.309104165574109,"1"
-0.309104165574109,"1"
-0.309069615070775,"1"
-0.309069615070775,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.30872411003743,"1"
-0.308378605004086,"1"
-0.308378605004086,"1"
-0.308378605004086,"1"
-0.308378605004086,"1"
-0.308378605004086,"1"
-0.308033099970742,"1"
-0.308033099970742,"1"
-0.307687594937398,"1"
-0.307687594937398,"1"
-0.307687594937398,"1"
-0.307687594937398,"1"
-0.307687594937398,"1"
-0.307342089904054,"1"
-0.307342089904054,"1"
-0.307342089904054,"1"
-0.307342089904054,"1"
-0.307342089904054,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
-0.30699658487071,"1"
